id,source,relation,target,properties_json
edge:0662,decision:C3-nargis_2008_peak-S20260830:1,NEXT_STEP,decision:C3-nargis_2008_peak-S20260830:2,{}
edge:0663,trace:C3-nargis_2008_peak-S20260830,HAS_STEP,decision:C3-nargis_2008_peak-S20260830:3,"{""step"": 3}"
edge:0664,decision:C3-nargis_2008_peak-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:0665,decision:C3-nargis_2008_peak-S20260830:2,NEXT_STEP,decision:C3-nargis_2008_peak-S20260830:3,{}
edge:0666,trace:C3-nargis_2008_peak-S20260830,HAS_STEP,decision:C3-nargis_2008_peak-S20260830:4,"{""step"": 4}"
edge:0667,decision:C3-nargis_2008_peak-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:0668,decision:C3-nargis_2008_peak-S20260830:3,NEXT_STEP,decision:C3-nargis_2008_peak-S20260830:4,{}
edge:0669,project:C3-43KG,HAS_CASE,case:C3-amphan_2020_peak-S20260830,{}
edge:0670,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:amphan_2020_peak,{}
edge:0671,case:C3-amphan_2020_peak-S20260830,DERIVED_FROM_AUTHORITY,authority-record:amphan_2020_peak,"{""c3_order"": 24, ""source_case_index"": 22}"
edge:0672,event-library:github43,CONTAINS_EVENT,github-event:amphan_2020_peak,{}
edge:0673,github-event:amphan_2020_peak,MAPPED_TO,case:C3-amphan_2020_peak-S20260830,"{""classification_disposition"": ""UNCHANGED_STATIONARY_ELIGIBLE""}"
edge:0674,case:C3-amphan_2020_peak-S20260830,EVIDENCED_BY,evidence-bundle:C3-amphan_2020_peak-S20260830,{}
edge:0675,evidence-bundle:C3-amphan_2020_peak-S20260830,BINDS_AUTHORITY,authority-record:amphan_2020_peak,{}
edge:0676,evidence-bundle:C3-amphan_2020_peak-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:0677,case:C3-amphan_2020_peak-S20260830,IN_GROUP,group:G3_bob,{}
edge:0678,case:C3-amphan_2020_peak-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:0679,case:C3-amphan_2020_peak-S20260830,HAS_RESPONSE_STATE,response:C3-amphan_2020_peak-S20260830,{}
edge:0680,case:C3-amphan_2020_peak-S20260830,HAS_AGENT_TRACE,trace:C3-amphan_2020_peak-S20260830,{}
edge:0681,legacy-result:amphan_2020_peak,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:0682,legacy-result:amphan_2020_peak,PROVENANCE_ONLY,case:C3-amphan_2020_peak-S20260830,"{""numerical_value_transfer"": false}"
edge:0683,trace:C3-amphan_2020_peak-S20260830,HAS_STEP,decision:C3-amphan_2020_peak-S20260830:1,"{""step"": 1}"
edge:0684,decision:C3-amphan_2020_peak-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:0685,trace:C3-amphan_2020_peak-S20260830,HAS_STEP,decision:C3-amphan_2020_peak-S20260830:2,"{""step"": 2}"
edge:0686,decision:C3-amphan_2020_peak-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:0687,decision:C3-amphan_2020_peak-S20260830:1,NEXT_STEP,decision:C3-amphan_2020_peak-S20260830:2,{}
edge:0688,trace:C3-amphan_2020_peak-S20260830,HAS_STEP,decision:C3-amphan_2020_peak-S20260830:3,"{""step"": 3}"
edge:0689,decision:C3-amphan_2020_peak-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:0690,decision:C3-amphan_2020_peak-S20260830:2,NEXT_STEP,decision:C3-amphan_2020_peak-S20260830:3,{}
edge:0691,trace:C3-amphan_2020_peak-S20260830,HAS_STEP,decision:C3-amphan_2020_peak-S20260830:4,"{""step"": 4}"
edge:0692,decision:C3-amphan_2020_peak-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:0693,decision:C3-amphan_2020_peak-S20260830:3,NEXT_STEP,decision:C3-amphan_2020_peak-S20260830:4,{}
edge:0694,project:C3-43KG,HAS_CASE,case:C3-ef3_anchor-S20260830,{}
edge:0695,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:ef3_anchor,{}
edge:0696,case:C3-ef3_anchor-S20260830,DERIVED_FROM_AUTHORITY,authority-record:ef3_anchor,"{""c3_order"": 25, ""source_case_index"": 25}"
edge:0697,event-library:github43,CONTAINS_EVENT,github-event:ef3_anchor,{}
edge:0698,github-event:ef3_anchor,MAPPED_TO,case:C3-ef3_anchor-S20260830,"{""classification_disposition"": ""UNCHANGED_REFERENCE_ONLY""}"
edge:0699,case:C3-ef3_anchor-S20260830,EVIDENCED_BY,evidence-bundle:C3-ef3_anchor-S20260830,{}
edge:0700,evidence-bundle:C3-ef3_anchor-S20260830,BINDS_AUTHORITY,authority-record:ef3_anchor,{}
edge:0701,evidence-bundle:C3-ef3_anchor-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:0702,case:C3-ef3_anchor-S20260830,IN_GROUP,group:G4_tornado,{}
edge:0703,case:C3-ef3_anchor-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:0704,case:C3-ef3_anchor-S20260830,HAS_RESPONSE_STATE,response:C3-ef3_anchor-S20260830,{}
edge:0705,case:C3-ef3_anchor-S20260830,HAS_AGENT_TRACE,trace:C3-ef3_anchor-S20260830,{}
edge:0706,legacy-result:ef3_anchor,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:0707,legacy-result:ef3_anchor,PROVENANCE_ONLY,case:C3-ef3_anchor-S20260830,"{""numerical_value_transfer"": false}"
edge:0708,trace:C3-ef3_anchor-S20260830,HAS_STEP,decision:C3-ef3_anchor-S20260830:1,"{""step"": 1}"
edge:0709,decision:C3-ef3_anchor-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:0710,trace:C3-ef3_anchor-S20260830,HAS_STEP,decision:C3-ef3_anchor-S20260830:2,"{""step"": 2}"
edge:0711,decision:C3-ef3_anchor-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:0712,decision:C3-ef3_anchor-S20260830:1,NEXT_STEP,decision:C3-ef3_anchor-S20260830:2,{}
edge:0713,trace:C3-ef3_anchor-S20260830,HAS_STEP,decision:C3-ef3_anchor-S20260830:3,"{""step"": 3}"
edge:0714,decision:C3-ef3_anchor-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:0715,decision:C3-ef3_anchor-S20260830:2,NEXT_STEP,decision:C3-ef3_anchor-S20260830:3,{}
edge:0716,trace:C3-ef3_anchor-S20260830,HAS_STEP,decision:C3-ef3_anchor-S20260830:4,"{""step"": 4}"
edge:0717,decision:C3-ef3_anchor-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:0718,decision:C3-ef3_anchor-S20260830:3,NEXT_STEP,decision:C3-ef3_anchor-S20260830:4,{}
edge:0719,project:C3-43KG,HAS_CASE,case:C3-ef4_anchor-S20260830,{}
edge:0720,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:ef4_anchor,{}
edge:0721,case:C3-ef4_anchor-S20260830,DERIVED_FROM_AUTHORITY,authority-record:ef4_anchor,"{""c3_order"": 26, ""source_case_index"": 26}"
edge:0722,event-library:github43,CONTAINS_EVENT,github-event:ef4_anchor,{}
edge:0723,github-event:ef4_anchor,MAPPED_TO,case:C3-ef4_anchor-S20260830,"{""classification_disposition"": ""UNCHANGED_REFERENCE_ONLY""}"
edge:0724,case:C3-ef4_anchor-S20260830,EVIDENCED_BY,evidence-bundle:C3-ef4_anchor-S20260830,{}
edge:0725,evidence-bundle:C3-ef4_anchor-S20260830,BINDS_AUTHORITY,authority-record:ef4_anchor,{}
edge:0726,evidence-bundle:C3-ef4_anchor-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:0727,case:C3-ef4_anchor-S20260830,IN_GROUP,group:G4_tornado,{}
edge:0728,case:C3-ef4_anchor-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:0729,case:C3-ef4_anchor-S20260830,HAS_RESPONSE_STATE,response:C3-ef4_anchor-S20260830,{}
edge:0730,case:C3-ef4_anchor-S20260830,HAS_AGENT_TRACE,trace:C3-ef4_anchor-S20260830,{}
edge:0731,legacy-result:ef4_anchor,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:0732,legacy-result:ef4_anchor,PROVENANCE_ONLY,case:C3-ef4_anchor-S20260830,"{""numerical_value_transfer"": false}"
edge:0733,trace:C3-ef4_anchor-S20260830,HAS_STEP,decision:C3-ef4_anchor-S20260830:1,"{""step"": 1}"
edge:0734,decision:C3-ef4_anchor-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:0735,trace:C3-ef4_anchor-S20260830,HAS_STEP,decision:C3-ef4_anchor-S20260830:2,"{""step"": 2}"
edge:0736,decision:C3-ef4_anchor-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:0737,decision:C3-ef4_anchor-S20260830:1,NEXT_STEP,decision:C3-ef4_anchor-S20260830:2,{}
edge:0738,trace:C3-ef4_anchor-S20260830,HAS_STEP,decision:C3-ef4_anchor-S20260830:3,"{""step"": 3}"
edge:0739,decision:C3-ef4_anchor-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:0740,decision:C3-ef4_anchor-S20260830:2,NEXT_STEP,decision:C3-ef4_anchor-S20260830:3,{}
edge:0741,trace:C3-ef4_anchor-S20260830,HAS_STEP,decision:C3-ef4_anchor-S20260830:4,"{""step"": 4}"
edge:0742,decision:C3-ef4_anchor-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:0743,decision:C3-ef4_anchor-S20260830:3,NEXT_STEP,decision:C3-ef4_anchor-S20260830:4,{}
edge:0744,project:C3-43KG,HAS_CASE,case:C3-ef5_anchor-S20260830,{}
edge:0745,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:ef5_anchor,{}
edge:0746,case:C3-ef5_anchor-S20260830,DERIVED_FROM_AUTHORITY,authority-record:ef5_anchor,"{""c3_order"": 27, ""source_case_index"": 27}"
edge:0747,event-library:github43,CONTAINS_EVENT,github-event:ef5_anchor,{}
edge:0748,github-event:ef5_anchor,MAPPED_TO,case:C3-ef5_anchor-S20260830,"{""classification_disposition"": ""UNCHANGED_REFERENCE_ONLY""}"
edge:0749,case:C3-ef5_anchor-S20260830,EVIDENCED_BY,evidence-bundle:C3-ef5_anchor-S20260830,{}
edge:0750,evidence-bundle:C3-ef5_anchor-S20260830,BINDS_AUTHORITY,authority-record:ef5_anchor,{}
edge:0751,evidence-bundle:C3-ef5_anchor-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:0752,case:C3-ef5_anchor-S20260830,IN_GROUP,group:G4_tornado,{}
edge:0753,case:C3-ef5_anchor-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:0754,case:C3-ef5_anchor-S20260830,HAS_RESPONSE_STATE,response:C3-ef5_anchor-S20260830,{}
edge:0755,case:C3-ef5_anchor-S20260830,HAS_AGENT_TRACE,trace:C3-ef5_anchor-S20260830,{}
edge:0756,legacy-result:ef5_anchor,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:0757,legacy-result:ef5_anchor,PROVENANCE_ONLY,case:C3-ef5_anchor-S20260830,"{""numerical_value_transfer"": false}"
edge:0758,trace:C3-ef5_anchor-S20260830,HAS_STEP,decision:C3-ef5_anchor-S20260830:1,"{""step"": 1}"
edge:0759,decision:C3-ef5_anchor-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:0760,trace:C3-ef5_anchor-S20260830,HAS_STEP,decision:C3-ef5_anchor-S20260830:2,"{""step"": 2}"
edge:0761,decision:C3-ef5_anchor-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:0762,decision:C3-ef5_anchor-S20260830:1,NEXT_STEP,decision:C3-ef5_anchor-S20260830:2,{}
edge:0763,trace:C3-ef5_anchor-S20260830,HAS_STEP,decision:C3-ef5_anchor-S20260830:3,"{""step"": 3}"
edge:0764,decision:C3-ef5_anchor-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:0765,decision:C3-ef5_anchor-S20260830:2,NEXT_STEP,decision:C3-ef5_anchor-S20260830:3,{}
edge:0766,trace:C3-ef5_anchor-S20260830,HAS_STEP,decision:C3-ef5_anchor-S20260830:4,"{""step"": 4}"
edge:0767,decision:C3-ef5_anchor-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:0768,decision:C3-ef5_anchor-S20260830:3,NEXT_STEP,decision:C3-ef5_anchor-S20260830:4,{}
edge:0769,project:C3-43KG,HAS_CASE,case:C3-funing_2016_ef4-S20260830,{}
edge:0770,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:funing_2016_ef4,{}
edge:0771,case:C3-funing_2016_ef4-S20260830,DERIVED_FROM_AUTHORITY,authority-record:funing_2016_ef4,"{""c3_order"": 28, ""source_case_index"": 28}"
edge:0772,event-library:github43,CONTAINS_EVENT,github-event:funing_2016_ef4,{}
edge:0773,github-event:funing_2016_ef4,MAPPED_TO,case:C3-funing_2016_ef4-S20260830,"{""classification_disposition"": ""UNCHANGED_REFERENCE_ONLY""}"
edge:0774,case:C3-funing_2016_ef4-S20260830,EVIDENCED_BY,evidence-bundle:C3-funing_2016_ef4-S20260830,{}
edge:0775,evidence-bundle:C3-funing_2016_ef4-S20260830,BINDS_AUTHORITY,authority-record:funing_2016_ef4,{}
edge:0776,evidence-bundle:C3-funing_2016_ef4-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:0777,case:C3-funing_2016_ef4-S20260830,IN_GROUP,group:G4_tornado,{}
edge:0778,case:C3-funing_2016_ef4-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:0779,case:C3-funing_2016_ef4-S20260830,HAS_RESPONSE_STATE,response:C3-funing_2016_ef4-S20260830,{}
edge:0780,case:C3-funing_2016_ef4-S20260830,HAS_AGENT_TRACE,trace:C3-funing_2016_ef4-S20260830,{}
edge:0781,legacy-result:funing_2016_ef4,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:0782,legacy-result:funing_2016_ef4,PROVENANCE_ONLY,case:C3-funing_2016_ef4-S20260830,"{""numerical_value_transfer"": false}"
edge:0783,trace:C3-funing_2016_ef4-S20260830,HAS_STEP,decision:C3-funing_2016_ef4-S20260830:1,"{""step"": 1}"
edge:0784,decision:C3-funing_2016_ef4-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:0785,trace:C3-funing_2016_ef4-S20260830,HAS_STEP,decision:C3-funing_2016_ef4-S20260830:2,"{""step"": 2}"
edge:0786,decision:C3-funing_2016_ef4-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:0787,decision:C3-funing_2016_ef4-S20260830:1,NEXT_STEP,decision:C3-funing_2016_ef4-S20260830:2,{}
edge:0788,trace:C3-funing_2016_ef4-S20260830,HAS_STEP,decision:C3-funing_2016_ef4-S20260830:3,"{""step"": 3}"
edge:0789,decision:C3-funing_2016_ef4-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:0790,decision:C3-funing_2016_ef4-S20260830:2,NEXT_STEP,decision:C3-funing_2016_ef4-S20260830:3,{}
edge:0791,trace:C3-funing_2016_ef4-S20260830,HAS_STEP,decision:C3-funing_2016_ef4-S20260830:4,"{""step"": 4}"
edge:0792,decision:C3-funing_2016_ef4-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:0793,decision:C3-funing_2016_ef4-S20260830:3,NEXT_STEP,decision:C3-funing_2016_ef4-S20260830:4,{}
edge:0794,project:C3-43KG,HAS_CASE,case:C3-bridge_creek_1999_ref-S20260830,{}
edge:0795,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:bridge_creek_1999_ref,{}
edge:0796,case:C3-bridge_creek_1999_ref-S20260830,DERIVED_FROM_AUTHORITY,authority-record:bridge_creek_1999_ref,"{""c3_order"": 29, ""source_case_index"": 29}"
edge:0797,event-library:github43,CONTAINS_EVENT,github-event:bridge_creek_1999_ref,{}
edge:0798,github-event:bridge_creek_1999_ref,MAPPED_TO,case:C3-bridge_creek_1999_ref-S20260830,"{""classification_disposition"": ""UNCHANGED_REFERENCE_ONLY""}"
edge:0799,case:C3-bridge_creek_1999_ref-S20260830,EVIDENCED_BY,evidence-bundle:C3-bridge_creek_1999_ref-S20260830,{}
edge:0800,evidence-bundle:C3-bridge_creek_1999_ref-S20260830,BINDS_AUTHORITY,authority-record:bridge_creek_1999_ref,{}
edge:0801,evidence-bundle:C3-bridge_creek_1999_ref-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:0802,case:C3-bridge_creek_1999_ref-S20260830,IN_GROUP,group:G4_tornado,{}
edge:0803,case:C3-bridge_creek_1999_ref-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:0804,case:C3-bridge_creek_1999_ref-S20260830,HAS_RESPONSE_STATE,response:C3-bridge_creek_1999_ref-S20260830,{}
edge:0805,case:C3-bridge_creek_1999_ref-S20260830,HAS_AGENT_TRACE,trace:C3-bridge_creek_1999_ref-S20260830,{}
edge:0806,legacy-result:bridge_creek_1999_ref,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:0807,legacy-result:bridge_creek_1999_ref,PROVENANCE_ONLY,case:C3-bridge_creek_1999_ref-S20260830,"{""numerical_value_transfer"": false}"
edge:0808,trace:C3-bridge_creek_1999_ref-S20260830,HAS_STEP,decision:C3-bridge_creek_1999_ref-S20260830:1,"{""step"": 1}"
edge:0809,decision:C3-bridge_creek_1999_ref-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:0810,trace:C3-bridge_creek_1999_ref-S20260830,HAS_STEP,decision:C3-bridge_creek_1999_ref-S20260830:2,"{""step"": 2}"
edge:0811,decision:C3-bridge_creek_1999_ref-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:0812,decision:C3-bridge_creek_1999_ref-S20260830:1,NEXT_STEP,decision:C3-bridge_creek_1999_ref-S20260830:2,{}
edge:0813,trace:C3-bridge_creek_1999_ref-S20260830,HAS_STEP,decision:C3-bridge_creek_1999_ref-S20260830:3,"{""step"": 3}"
edge:0814,decision:C3-bridge_creek_1999_ref-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:0815,decision:C3-bridge_creek_1999_ref-S20260830:2,NEXT_STEP,decision:C3-bridge_creek_1999_ref-S20260830:3,{}
edge:0816,trace:C3-bridge_creek_1999_ref-S20260830,HAS_STEP,decision:C3-bridge_creek_1999_ref-S20260830:4,"{""step"": 4}"
edge:0817,decision:C3-bridge_creek_1999_ref-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:0818,decision:C3-bridge_creek_1999_ref-S20260830:3,NEXT_STEP,decision:C3-bridge_creek_1999_ref-S20260830:4,{}
edge:0819,project:C3-43KG,HAS_CASE,case:C3-dongfangzhixing_2015_downburst-S20260830,{}
edge:0820,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:dongfangzhixing_2015_downburst,{}
edge:0821,case:C3-dongfangzhixing_2015_downburst-S20260830,DERIVED_FROM_AUTHORITY,authority-record:dongfangzhixing_2015_downburst,"{""c3_order"": 30, ""source_case_index"": 30}"
edge:0822,event-library:github43,CONTAINS_EVENT,github-event:dongfangzhixing_2015_downburst,{}
edge:0823,github-event:dongfangzhixing_2015_downburst,MAPPED_TO,case:C3-dongfangzhixing_2015_downburst-S20260830,"{""classification_disposition"": ""UNCHANGED_REFERENCE_ONLY""}"
edge:0824,case:C3-dongfangzhixing_2015_downburst-S20260830,EVIDENCED_BY,evidence-bundle:C3-dongfangzhixing_2015_downburst-S20260830,{}
edge:0825,evidence-bundle:C3-dongfangzhixing_2015_downburst-S20260830,BINDS_AUTHORITY,authority-record:dongfangzhixing_2015_downburst,{}
edge:0826,evidence-bundle:C3-dongfangzhixing_2015_downburst-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:0827,case:C3-dongfangzhixing_2015_downburst-S20260830,IN_GROUP,group:G5_downburst,{}
edge:0828,case:C3-dongfangzhixing_2015_downburst-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:0829,case:C3-dongfangzhixing_2015_downburst-S20260830,HAS_RESPONSE_STATE,response:C3-dongfangzhixing_2015_downburst-S20260830,{}
edge:0830,case:C3-dongfangzhixing_2015_downburst-S20260830,HAS_AGENT_TRACE,trace:C3-dongfangzhixing_2015_downburst-S20260830,{}
edge:0831,legacy-result:dongfangzhixing_2015_downburst,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:0832,legacy-result:dongfangzhixing_2015_downburst,PROVENANCE_ONLY,case:C3-dongfangzhixing_2015_downburst-S20260830,"{""numerical_value_transfer"": false}"
edge:0833,trace:C3-dongfangzhixing_2015_downburst-S20260830,HAS_STEP,decision:C3-dongfangzhixing_2015_downburst-S20260830:1,"{""step"": 1}"
edge:0834,decision:C3-dongfangzhixing_2015_downburst-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:0835,trace:C3-dongfangzhixing_2015_downburst-S20260830,HAS_STEP,decision:C3-dongfangzhixing_2015_downburst-S20260830:2,"{""step"": 2}"
edge:0836,decision:C3-dongfangzhixing_2015_downburst-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:0837,decision:C3-dongfangzhixing_2015_downburst-S20260830:1,NEXT_STEP,decision:C3-dongfangzhixing_2015_downburst-S20260830:2,{}
edge:0838,trace:C3-dongfangzhixing_2015_downburst-S20260830,HAS_STEP,decision:C3-dongfangzhixing_2015_downburst-S20260830:3,"{""step"": 3}"
edge:0839,decision:C3-dongfangzhixing_2015_downburst-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:0840,decision:C3-dongfangzhixing_2015_downburst-S20260830:2,NEXT_STEP,decision:C3-dongfangzhixing_2015_downburst-S20260830:3,{}
edge:0841,trace:C3-dongfangzhixing_2015_downburst-S20260830,HAS_STEP,decision:C3-dongfangzhixing_2015_downburst-S20260830:4,"{""step"": 4}"
edge:0842,decision:C3-dongfangzhixing_2015_downburst-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:0843,decision:C3-dongfangzhixing_2015_downburst-S20260830:3,NEXT_STEP,decision:C3-dongfangzhixing_2015_downburst-S20260830:4,{}
edge:0844,project:C3-43KG,HAS_CASE,case:C3-andrews_afb_1983_microburst-S20260830,{}
edge:0845,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:andrews_afb_1983_microburst,{}
edge:0846,case:C3-andrews_afb_1983_microburst-S20260830,DERIVED_FROM_AUTHORITY,authority-record:andrews_afb_1983_microburst,"{""c3_order"": 31, ""source_case_index"": 31}"
edge:0847,event-library:github43,CONTAINS_EVENT,github-event:andrews_afb_1983_microburst,{}
edge:0848,github-event:andrews_afb_1983_microburst,MAPPED_TO,case:C3-andrews_afb_1983_microburst-S20260830,"{""classification_disposition"": ""UNCHANGED_REFERENCE_ONLY""}"
edge:0849,case:C3-andrews_afb_1983_microburst-S20260830,EVIDENCED_BY,evidence-bundle:C3-andrews_afb_1983_microburst-S20260830,{}
edge:0850,evidence-bundle:C3-andrews_afb_1983_microburst-S20260830,BINDS_AUTHORITY,authority-record:andrews_afb_1983_microburst,{}
edge:0851,evidence-bundle:C3-andrews_afb_1983_microburst-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:0852,case:C3-andrews_afb_1983_microburst-S20260830,IN_GROUP,group:G5_downburst,{}
edge:0853,case:C3-andrews_afb_1983_microburst-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:0854,case:C3-andrews_afb_1983_microburst-S20260830,HAS_RESPONSE_STATE,response:C3-andrews_afb_1983_microburst-S20260830,{}
edge:0855,case:C3-andrews_afb_1983_microburst-S20260830,HAS_AGENT_TRACE,trace:C3-andrews_afb_1983_microburst-S20260830,{}
edge:0856,legacy-result:andrews_afb_1983_microburst,PART_OF_LEGACY_RESULT_SET,legacy:I08-double-mct,{}
edge:0857,legacy-result:andrews_afb_1983_microburst,PROVENANCE_ONLY,case:C3-andrews_afb_1983_microburst-S20260830,"{""numerical_value_transfer"": false}"
edge:0858,trace:C3-andrews_afb_1983_microburst-S20260830,HAS_STEP,decision:C3-andrews_afb_1983_microburst-S20260830:1,"{""step"": 1}"
edge:0859,decision:C3-andrews_afb_1983_microburst-S20260830:1,EXECUTED_BY,agent:AuthorityAgent,{}
edge:0860,trace:C3-andrews_afb_1983_microburst-S20260830,HAS_STEP,decision:C3-andrews_afb_1983_microburst-S20260830:2,"{""step"": 2}"
edge:0861,decision:C3-andrews_afb_1983_microburst-S20260830:2,EXECUTED_BY,agent:SolverEvidenceAgent,{}
edge:0862,decision:C3-andrews_afb_1983_microburst-S20260830:1,NEXT_STEP,decision:C3-andrews_afb_1983_microburst-S20260830:2,{}
edge:0863,trace:C3-andrews_afb_1983_microburst-S20260830,HAS_STEP,decision:C3-andrews_afb_1983_microburst-S20260830:3,"{""step"": 3}"
edge:0864,decision:C3-andrews_afb_1983_microburst-S20260830:3,EXECUTED_BY,agent:PhysicsBoundaryAgent,{}
edge:0865,decision:C3-andrews_afb_1983_microburst-S20260830:2,NEXT_STEP,decision:C3-andrews_afb_1983_microburst-S20260830:3,{}
edge:0866,trace:C3-andrews_afb_1983_microburst-S20260830,HAS_STEP,decision:C3-andrews_afb_1983_microburst-S20260830:4,"{""step"": 4}"
edge:0867,decision:C3-andrews_afb_1983_microburst-S20260830:4,EXECUTED_BY,agent:WarningPolicyAgent,{}
edge:0868,decision:C3-andrews_afb_1983_microburst-S20260830:3,NEXT_STEP,decision:C3-andrews_afb_1983_microburst-S20260830:4,{}
edge:0869,project:C3-43KG,HAS_CASE,case:C3-midwest_derecho_2020-S20260830,{}
edge:0870,authority:I08-GITHUB43,CONTAINS_AUTHORITY_RECORD,authority-record:midwest_derecho_2020,{}
edge:0871,case:C3-midwest_derecho_2020-S20260830,DERIVED_FROM_AUTHORITY,authority-record:midwest_derecho_2020,"{""c3_order"": 32, ""source_case_index"": 32}"
edge:0872,event-library:github43,CONTAINS_EVENT,github-event:midwest_derecho_2020,{}
edge:0873,github-event:midwest_derecho_2020,MAPPED_TO,case:C3-midwest_derecho_2020-S20260830,"{""classification_disposition"": ""UNCHANGED_REFERENCE_ONLY""}"
edge:0874,case:C3-midwest_derecho_2020-S20260830,EVIDENCED_BY,evidence-bundle:C3-midwest_derecho_2020-S20260830,{}
edge:0875,evidence-bundle:C3-midwest_derecho_2020-S20260830,BINDS_AUTHORITY,authority-record:midwest_derecho_2020,{}
edge:0876,evidence-bundle:C3-midwest_derecho_2020-S20260830,BINDS_MODAL_RUN,run:C3-FT14,{}
edge:0877,case:C3-midwest_derecho_2020-S20260830,IN_GROUP,group:G5_downburst,{}
edge:0878,case:C3-midwest_derecho_2020-S20260830,TARGETS_MODEL,model:C3,"{""response_state"": ""NOT_MATERIALIZED""}"
edge:0879,case:C3-midwest_derecho_2020-S20260830,HAS_RESPONSE_STATE,response:C3-midwest_derecho_2020-S20260830,{}
